,Unnamed: 0,Date,Close,Open,High,Low,Volume,Var%,Var
3077,3077,2017-06-23,6615.03,6655.61,6680.7,6614.97,0,"-0,61%",-0.006097111850976944
3078,3078,2017-06-26,6813.36,6616.17,6822.77,6616.17,0,"3,00%",0.029981723055243492
3079,3079,2017-06-27,6716.42,6814.08,6814.08,6698.64,0,"-1,42%",-0.014227928593754768
3080,3080,2017-06-28,6750.59,6719.85,6759.55,6666.41,0,"0,51%",0.005087531637400389
3081,3081,2017-06-29,6795.39,6747.42,6799.18,6719.57,0,"0,66%",0.006636457052081823
3082,3082,2017-06-30,6866.06,6794.6,6877.78,6794.6,0,"1,04%",0.010399697348475456
3083,3083,2017-07-03,6902.79,6867.89,6918.75,6854.12,0,"0,53%",0.005349501967430115
3084,3084,2017-07-04,6897.13,6898.3,6921.64,6871.1,0,"-0,08%",-0.0008199582807719707
3085,3085,2017-07-05,6894.19,6895.69,6930.96,6832.37,0,"-0,04%",-0.00042626424692571163
3086,3086,2017-07-06,6807.8,6894.92,6898.26,6792.56,0,"-1,25%",-0.012530840933322906
3087,3087,2017-07-07,6779.23,6807.8,6862.56,6748.04,0,"-0,42%",-0.004196656867861748
3088,3088,2017-07-10,6838.57,6782.4,6855.23,6780.36,0,"0,88%",0.008753206580877304
3089,3089,2017-07-11,6951.74,6838.09,6955.43,6823.02,0,"1,65%",0.016548780724406242
3090,3090,2017-07-12,7086.42,6954.91,7098.23,6942.51,0,"1,94%",0.019373567774891853
3091,3091,2017-07-13,7156.65,7087.53,7175.05,7086.72,0,"0,99%",0.009910505264997482
